Timestamp,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z,Pressure_Left,Pressure_Right,Heart_Rate,Body_Temperature,Risk_Level_Updated
2025-01-01 00:00:00,-0.34128271092324614,2.047842934477268,1.3689897216548026,-2.800874218649991,2.937288715769262,-2.927175250108797,28.684877108835387,26.986144705214357,69.99340487458107,36.370329034554096,Low Risk
2025-01-01 00:00:01,-4.423167154164562,3.508059579674489,0.21827474363844956,0.10208834332029593,-0.1270031050099103,-0.06813661740744958,14.58666536934389,17.137724867349505,74.93493545025188,36.27586143865865,Low Risk
2025-01-01 00:00:02,-3.1359458593188894,4.543786002208931,-0.6592360580308041,-1.8198813952388317,-1.6300789572183438,0.8652328910441538,35.34371080868685,39.659696647420375,71.25333561312667,35.58398950138916,Low Risk
2025-01-01 00:00:03,0.6050873407797308,-2.890307102883006,-3.0802449414076216,1.5470777575948267,-0.708854248669005,2.5091506393784044,15.873253342394086,25.026098601464966,61.66605166223593,36.39030919777456,Low Risk
2025-01-01 00:00:04,3.6618891526558066,0.039290077242442045,-0.1178064080076151,0.8471977993928888,0.9230303388997574,-0.7119850972662944,37.968464322123424,15.824862322435289,63.71160473567111,35.97176715114983,Low Risk
2025-01-01 00:00:05,3.8280567918848476,1.8055484764448178,-0.9878517228867114,2.541616007867507,-2.5434637719025424,1.5911412178861788,17.517138742664436,24.312002487018173,64.38656368061838,36.243862144886,Low Risk
2025-01-01 00:00:06,-4.300559898613687,-2.5253227049866256,2.9556336250226964,1.6979301435944159,0.6216115213274254,0.5861221796610048,32.01642919821226,35.99245388574472,65.1572850728969,35.64003923126435,Low Risk
2025-01-01 00:00:07,-0.8089491371329336,1.00472863250274,2.636043591629952,-1.915344270955639,2.5873485550733886,2.562072677550484,18.53966180480776,10.654203793731869,71.30806783901008,36.17071952570705,Low Risk
2025-01-01 00:00:08,0.8300648300455125,-2.4242121750200063,-3.660013187943293,1.800949419988778,2.1021767259471025,-0.6097339460434164,19.533562257605915,30.386623573218664,70.07931559650787,35.73632601760946,Low Risk
2025-01-01 00:00:09,-3.529300954496566,-1.6654297946835275,-4.114809474369324,0.8504222688841399,-2.5939587800521,-1.085427960762072,19.30005558346916,26.43903390381784,64.06320076728417,35.93838089714093,Low Risk
2025-01-01 00:00:10,2.6543221674477167,-0.584813034891349,4.081539432275029,1.0137098505637496,2.9603392724344086,2.3228519921648623,32.4367676207825,15.086739831104065,61.35109686911374,35.51686287008211,Low Risk
2025-01-01 00:00:11,2.4423525843723883,0.29190098746567017,0.35508388964497684,1.9935773158208923,1.1923615422232743,-2.7045335915502653,26.704453539081793,34.52429317914762,63.42864408949436,35.651610637930474,Low Risk
2025-01-01 00:00:12,4.033410137067946,-0.506341283748494,3.578009372825907,0.44294441513364147,-2.026315054115858,-2.1816876423979394,36.48857367542492,21.06653867122017,79.68762625237207,35.59208049312362,Low Risk
2025-01-01 00:00:13,-4.91513987916557,-0.06804480212070807,-4.418488794335989,-0.20397891388192235,-2.925503464983459,-2.5055733924957333,19.221181576121346,18.814060864465223,69.37093899582945,35.73974417293826,Low Risk
2025-01-01 00:00:14,-2.8331575601099734,-2.014112437117074,0.26515616521630214,0.8198462121523677,-1.972304182247092,2.058659739458416,30.75977566170233,34.84375575570703,77.34691009404224,35.60001809002432,Low Risk
2025-01-01 00:00:15,3.2718671424532175,-3.410349059773694,0.3942651457623638,-1.2122554262498455,2.0290555241144315,-2.936355459778084,32.58845798989332,29.155751385749937,76.97504933337686,36.19191002661956,Low Risk
2025-01-01 00:00:16,1.7058005082693537,-4.5265002267316055,3.6070203254215,-1.9044172134774042,-2.8701640503290173,2.1699429329822886,14.544463390898745,36.94777251024473,70.23039114925747,35.52903990220922,Low Risk
2025-01-01 00:00:17,3.943898536984907,-3.040212775083323,-4.023900017702925,0.6995270284274784,-1.6011161782914807,-0.29239322777239884,22.017680719594335,28.896511110135982,74.13375416921087,36.117740500625,Low Risk
2025-01-01 00:00:18,-4.428203454697335,0.8194364150578304,-2.595544363240907,-1.596909785487134,1.5438335720092526,-2.9758483268761755,24.484524830512335,32.22452973796346,63.855040208254245,35.640707830825576,Low Risk
2025-01-01 00:00:19,0.9696396571644286,2.861154478031324,-0.9346168611298689,-2.5205093439203594,0.5166632153888107,-0.5901289367277487,20.67062169683123,35.09337688778838,73.76793409853816,36.445161457177896,Low Risk
2025-01-01 00:00:20,0.6904657489367416,-3.3075240255710545,3.6584147541994216,-2.9966748924884765,1.6964142621611513,-1.8791949537297865,19.663377879074144,11.642189077298108,65.44769158526579,36.43309407310986,Low Risk
2025-01-01 00:00:21,-4.643255836394676,-3.9144464222735156,4.38883315070567,0.6499164084004025,1.4769030229607276,0.746402924832978,30.59259681992926,33.28146876608141,76.64124193508302,35.72550310252096,Low Risk
2025-01-01 00:00:22,0.13522076912483527,2.4929036054925025,4.927246195936279,-0.827107299118579,-2.6963916772691716,1.0761527395298796,16.475991929784655,28.411194455487305,61.6744826621782,36.11442129822303,Low Risk
2025-01-01 00:00:23,1.0952031130992426,-1.9484166946271033,4.591934864585216,1.513865824040736,2.355068514564909,-0.07483457757000078,31.281722357533862,12.085233895455797,75.46277345770555,35.528005319472456,Low Risk
2025-01-01 00:00:24,-3.0870682579789275,4.514994392273525,-4.940582441556456,-0.7489416101213853,-1.6378089943063878,-2.75688284736198,38.051325891721916,25.257337656061452,61.99873813137239,36.43178854305118,Low Risk
2025-01-01 00:00:25,-2.2667041687533707,2.14317970610373,-4.52291658546128,-0.08397931057063968,0.32035464137858227,0.9367728262032111,26.955925635332534,12.473742339518616,77.62378473788618,36.02298730819171,Low Risk
2025-01-01 00:00:26,1.4034734629773702,-1.7324395275696913,-3.5239318084241136,-0.5574901631076905,0.8657289391666732,2.0522327016331268,28.343027102184223,32.07841605169667,66.08409036270007,35.54322315141778,Low Risk
2025-01-01 00:00:27,-0.31699052400041694,-2.1045725220629508,-1.5113790322972687,0.9034487466560766,-1.9882307346894277,1.3219456639584086,12.067981063722673,26.395051416936493,73.08786729661149,35.84249999300814,Low Risk
2025-01-01 00:00:28,3.5801365756832677,0.2369838627130907,3.2991803098695875,-0.863165027910191,2.8573875402058464,1.9797475137319118,35.93430710853485,38.60720612236892,69.7500455724056,35.57684946186124,Low Risk
2025-01-01 00:00:29,-1.5761823399081165,-4.2085533172179055,3.9265619533548044,2.782605899653854,-0.07106426347614603,-1.7969428586946752,18.563433615995965,15.494061147153095,67.32606290524677,35.89294443937336,Low Risk
2025-01-01 00:00:30,-2.3334034161179886,-3.82323487354701,-3.1316559370541697,2.616881919591181,-2.6541438264156394,2.333327637938895,28.451534965856947,28.181003575611353,72.90883666366993,36.169926342161325,Low Risk
2025-01-01 00:00:31,4.848659403448428,-3.2414211868380747,1.1966415161970865,2.088167415943688,2.6235722686670417,-1.0668392961122233,39.37336509234407,16.34746403711474,78.95045961102475,35.96988990804144,Low Risk
2025-01-01 00:00:32,4.111357701300834,2.7472359330456015,4.173619850652766,2.521801623436488,0.5176070591596087,-2.919571114488054,27.865078017184235,28.42194954182195,60.825394947492434,35.88372217471945,Low Risk
2025-01-01 00:00:33,-4.710072550010201,0.13857359269122504,-0.362682640686792,-0.30516186924365396,1.1951591878882581,2.0603498779744243,31.741284623931328,31.679491070825694,78.37705711766209,35.61915704554046,Low Risk
2025-01-01 00:00:34,2.7072861530656587,-4.89432877225557,-3.9645642804721604,0.21858238073695269,0.15105473960534432,2.65092761378836,23.35958854671256,31.669129879886157,72.18163310042027,35.744939045693656,Low Risk
2025-01-01 00:00:35,-3.8966522617479704,1.7351652747210897,-0.42186349915375043,1.4525555553494662,2.0084277286618057,0.9333491845040927,11.81097530545172,34.4522197204783,76.14628601538105,35.60014328773835,Low Risk
2025-01-01 00:00:36,-4.725148051706291,-0.763098213395029,-1.242050977119428,1.1768755496312462,-2.8011992268407346,-1.611380217219452,33.927980484693656,35.606506838749496,67.67749906868555,36.30749873165666,Low Risk
2025-01-01 00:00:37,-2.2630448403365113,0.10852364963797889,0.7765799606600696,2.3440715736328244,-1.3897298083371135,-1.4895332143048177,11.04996523791957,12.31815178801531,69.43685949675228,35.63523982798472,Low Risk
2025-01-01 00:00:38,-2.306541209388957,-2.8588375658706444,-0.6134131559289635,1.2979861635401715,-0.18210986158384657,-0.20044275938628298,31.019734866635623,20.298014712172122,77.37701503602328,36.09537336654889,Low Risk
2025-01-01 00:00:39,3.1931876234696475,0.5178222839410367,-4.826540731462821,2.987308249370763,-2.5403783021177397,2.3869864776085166,10.687647194489108,30.61367561079417,68.29695939619646,35.84274041358884,Low Risk
2025-01-01 00:00:40,2.106672459428351,4.791532397514885,4.939977334136712,-0.9089652010104539,1.2354400159599495,-2.10241406311465,35.86915709730012,24.957588621736363,70.6931913349817,35.725978384655185,Low Risk
2025-01-01 00:00:41,4.816094273320143,-4.265553089942386,0.4354023773057092,1.997986453436507,-0.6380195156661554,1.9558420175009221,14.729081074989416,15.720278402643745,60.40389846168666,36.139468439492106,Low Risk
2025-01-01 00:00:42,2.1151290031181844,-2.1608260033556936,-0.26369244515390466,1.1858089369959854,-1.3639920583911358,-1.252183147769098,25.428144863276536,26.58128710500094,63.17196011676084,35.95700230937694,Low Risk
2025-01-01 00:00:43,-0.8174444674395209,-2.5700240713917024,4.54617371504054,1.1483186712901112,-2.9797269191495266,1.8515170165745873,27.91452113449442,22.223069582984316,72.833730159496,35.90014546728456,Low Risk
2025-01-01 00:00:44,1.989276609452169,-2.514506892488204,-3.441396324129229,-1.0449864309300065,1.318981870499722,2.5216271856092316,23.726362221202365,21.701148329629152,74.33953802127755,36.09285200489222,Low Risk
2025-01-01 00:00:45,4.994590671864021,-1.212936424346227,-3.1076239745475176,1.7136107545381352,2.00285585323717,-0.43503676803407876,20.222904680466616,34.292611523069915,71.65201873568999,35.99126762849,Low Risk
2025-01-01 00:00:46,2.101418825625281,3.1810978474416753,3.0801474906278354,2.4022561340855955,-0.6297567859110096,-0.8096960753668148,24.03442888542915,22.227950014965437,62.866200725512215,35.80348420855156,Low Risk
2025-01-01 00:00:47,2.616813559803183,4.128586899643874,-2.391689199749912,-1.6887092308766223,0.3853078622001931,1.8133279138278109,19.342472616434762,10.793635164412725,68.9081085715567,36.05906128776525,Low Risk
2025-01-01 00:00:48,4.383650151902593,-2.977849125410267,2.992271062915269,0.7529810227002249,-1.6338802444224094,0.17689729427636403,23.143670412425895,11.741900166732739,67.10189532726379,36.169498576550694,Low Risk
2025-01-01 00:00:49,-3.8634873868831665,0.42949937948112726,-2.2846651709149746,-0.647191025383349,0.7331858776807985,1.106694290779183,20.76738972994092,35.68732125074861,69.91322688070177,35.52669315858685,Low Risk
2025-01-01 00:00:00,-1.5869075951010658,-4.739704501828651,-2.013160161858657,-0.25910204276208093,-0.0361500701684041,-1.9388207274365061,19.751545708287626,38.44733607167406,79.21201620025042,35.991138535695825,Low Risk
2025-01-01 00:00:01,4.666149922642141,-2.6295849108131994,-3.8075508868073884,1.9551206060337893,-1.3415367534379519,0.9727640931254928,16.98339053312437,13.474146680422232,73.76818672911415,35.806838130702616,Low Risk
2025-01-01 00:00:02,0.9415935787965148,2.7419049171432475,-0.9092396543390446,-1.1215009838918877,0.41236764988895924,-2.052321765469391,17.94792658667218,20.039950299536343,67.28736588200161,35.60193190678057,Low Risk
2025-01-01 00:00:03,3.011555973011573,-2.5996158123585023,-4.714815060887075,-0.6950389014451099,-0.2901798919006593,2.4249821037364496,16.63809995877643,19.586471886352196,78.77200631589454,35.56272159090139,Low Risk
2025-01-01 00:00:04,-2.354089652312709,2.291032835948762,-2.889441107331494,2.456862650207344,-0.3902453618926991,-1.61619212603152,15.874751465654732,14.535487580117628,73.25606172751472,35.848866721795176,Low Risk
2025-01-01 00:00:05,-2.8994707982069476,-2.4809173463257848,-0.6751662412734021,2.0214206718999286,-2.32816217707804,-1.251586402270531,13.918719006078753,34.309094120004126,76.88667098398676,36.30473706476694,Low Risk
2025-01-01 00:00:06,2.8391692884654844,-1.047075020493283,-0.8139481432808493,0.99028867429536,-2.153701858500959,2.105437932905998,38.018623953857144,32.7963611211637,75.31704608074018,36.41872374933383,Low Risk
2025-01-01 00:00:07,1.858724552314401,4.831622899114084,-4.557045690030076,-1.3991773074464922,1.9264714646811,-0.24919433912565747,14.325683917184591,24.53276412503197,67.58278631545184,36.39675136461307,Low Risk
2025-01-01 00:00:08,1.8097792921176374,-2.551882687158644,0.8906015352529124,-2.297751103869339,2.315296425430466,-2.856024325199562,16.132113242966085,26.133123333838288,69.57404401701571,36.42000083474966,Low Risk
